image_id,captions
5532294954.jpg,The fireman is carrying a flashlight in his left hand and a pic in his right hand while focusing on something . A fireman with a neon helmet and a pickaxe inspects some debris with a flashlight . A rescue worker searches with a flashlight under a slab in a ruined building . A fireman searching for something using a flashlight . A man is inspecting damage in a destroyed room .
553267106.jpg,"This a street scene within a city with folks walking in the background and a person resting in the foreground . There is a man that wearing black and white sitting on a pole with their face painted white holding balls . A sad mime in a black hat holding balls and sitting on a post along a path at a retail center . A Mime Artist sitting as if he is sad , waiting to perform . A juggling street performer with a sad look on his face ."
5533686373.jpg,A man in a bunny costume is giving something to a young man in front of an ice cream truck . A man dressed up as the Easter Bunny is handing something out to a boy in a black jacket . A man in a bunny outfit is talking to a young boy in front of an ice cream truck . A boy takes something from a box being held by a man in a bunny suit . A man in an Easter Bunny costume is handing out candy to children .
5534272962.jpg,"Three horse riders , one on a pony , are traveling in a straight line behind the first horse rider . A little girl wearing striped pants , a pink top , and boots follows two older girls on horseback . Three girls wearing gray riding helmets are riding horses one behind another . Three girls are horseback riding with the focus on the youngest girl . Three women go horseback riding and the youngest girl is in focus ."
5534280202.jpg,"A blond-haired child sleeps comfortably , nestled amongst pillows and cushions . A child sleeps while laying on a pillow and covered up by a white comforter . A blond child sleeping in bed with a blanket on top of him . A young blond-haired child is sleeping in a bed . Little boy sleeping soundly ."
5534793306.jpg,"A painter , wearing white shirt and white overalls , stands on a ladder and paints the pillar of a building white . A man wearing white clothing is standing on a ladder and is painting a pillar white . A man in coveralls paints a pole outside of a building . White male painter painting a pillar on a ladder . A person using a ladder to paint a column white ."
5535626115.jpg,A man wearing colonial clothes is stripping the sides of a log with an odd tool and a makeshift hammer . A man in a white shirt and green vest using old tools to shape a piece of tree trunk . Man in green vest working with tools on a large piece of wood shaped like a stump A man working on a wooden block outdoors dressed in old style clothing . A man in a green vest is cutting boards from a wood stump .
5536018727.jpg,A constructions worker scratches his backside and stands with his backside towards the viewer observing a construction site . This long time contraction worker showing how important safety is on top of a up going building . A man is wearing a hard hat and harness in a construction area . A construction man with a blue hard hat is staring down under . A construction worker is grabbing his ass .
5536018957.jpg,"Two men in belt harnesses are working on a construction project , though only one wears his hard hat . Two men dressed in construction apparel are working on a project . Two workers in hard hats and safety harnesses repair a roof . Two crouched men are working on an high construction site . Two men working on a roof installing insulation ."
5536107008.jpg,"A young man in a blue shirt is working at his computer , drinking coffee . A man sits at a desk surrounded by technology , and works on his laptop . A young Caucasian man sits at a desk using a laptop computer . A young man is on his laptop in an office setting . A guy working in a cubicle while drinking coffee ."
5536289343.jpg,"Two women with aprons are dipping slices of bread in mixture and putting them on a pot while another one looks at the process . Two women are wearing aprons and baking attire and cooking something in a kitchen . Three women wearing aprons , cooking together . Two women are cooking together with aprons on . two women cooking up a great dish ."
553854589.jpg,A man in a blue shirt and a man in a yellow shirt lie on the ground in an alley along a brick wall . A man in a yellow shirt and a man in a blue shirt lie beside a brick building . Two people sleep in an alleyway in the shadow of a brick building . Two boys got beat up behind a house and left there . 2 adult men lying on a floor .
55389857.jpg,Old man in a light blue shirt and jeans works on wood carving in a workshop surrounded by other projects . A man is working in an art studio and is surrounded by art supplies . a man creating a piece of art made of wood A wood craftsmen working at his bench . the artists is working on a sculpture
553918837.jpg,A little girl in a striped pink shirt going down the slide . A girl in pink slides down the slide at a playground . A little girl in a pink having fun on the slides . A little girl laughing while going down a slide . A child is going down a slide .
5539761047.jpg,Women with dark brown hair wearing a light brown shirt and black scarf on a mobile phone . A woman wears a scarf and uses her smartphone while seated Lady does n't have time to speak to a real person . girl sits on a chair and is texting on her phone . A woman preoccupied with her mobile device .
5539804678.jpg,"Two girls are having what looks to be a friendly pillow fight in the middle of a crowd of onlookers . Girls wearing black are laughing and taking cover in front of a crown and police officer . A crowd , including a police officer , watches as two women have a pillow fight . I see a group of people standing around and a policeman standing around . Two people have a pillow fight in front of a public audience ."
55406417.jpg,A man with white hair and glasses is using a chisel and hammer to carve pieces of wood . The man takes pride in his craft as he concentrates on his carving . An older guy in a garage chiseling wood . a man is making something out of wood A man is using woodworking tools .
5541308296.jpg,A woman in a plaid jacket and a man in a blue jacket are leaving a store while many others are still inside . A woman wearing jeans with sunglasses on her head leaves a busy retail store . A lady with a red purse is leaving the store . A man and a woman walking out of a store . A woman leaving a busy store .
5542011192.jpg,"A couple smiling , sitting at an event with other adults and children doing the same . A bearded man and a blond woman are sitting in an audience A man and woman are smiling while seated in a crowd . Elated members of the audience hold drinks at 9:20 . A man and a woman are spectating an event ."
554215758.jpg,5 men all in white shirts gathered around a red piece of machinery . Several people is hard hats are standing on a structure . Hard hatted construction workers wait to board a lift . Construction workers are waiting to use the elevator . A group of workers are entering a construction site .
5542771977.jpg,"A young man eats sitting at a table in front of an open air eatery in an urban setting , while the vendor stands inside , and others walk by . A man eats food on a table in front of a small food shop on the street while a passerby walks by . An oriental man eats his food outside of a shop while two people walk by . A man eats food in front of a street-side restaurant . a Chinese male is eating food on a sidewalk outside ."
5543458745.jpg,A guitarist in front of a microphone gives a child a hug and a kiss on the head while holding his guitar in his lap . A tattooed female guitar player wearing a purple dress hugs and kisses a young girl in a pink dress . A lady that has been performing on stage with a mic and guitar pauses to kiss the head of a child . A lady in purple kisses a child after her performance . A guitar-playing woman kisses a young girl on stage .
55438559.jpg,The parents are cheering on this group of children in a race . the local kids are having a footrace . Little girls run together outside . Young girls running in a race . some children are racing .
5543900069.jpg,"Heavyset woman blowing her hair with a hair dryer smiling all happy A middle-aged red-haired woman , smiling , while drying her hair . A woman wearing a black shirt smiles as she blow dries her hair . a pleased older woman blow drying her short , red-hair . A woman is blow drying her hair ."
55442802.jpg,"A girl racing with the number 541 on her chest , a woman clapping in the background . A girl wearing number 541 running around orange cones in front of other girls . Three girls running on the grass between orange cones . Young children compete in outdoor sports . A girl in a white shirt is running ."
554526471.jpg,A woman is leading an exercise group on the seashore . A group of people are doing aerobics in the ocean . The ladies do water aerobics on the beach . A group exercise session at the beach . many people exercising in the ocean
55470226.jpg,A climber stops to take a drink while climbing a snow covered mountain . A man in a yellow suit is holding up a cup while standing in snow . A mountaineer in a yellow jacket is drinking from a thermos cup . A man holding a cup on a snow mountain . A mountain climber stops for a drink .
55473406.jpg,mountain climber in a red suit poses on snowy peak with mountains in the background A person in red snow gear is kneeling on a snowy ridge under a blue sky . A man at the top of a mountain with a beautiful view in the background A man is sitting on a snowbank . A man on a snowy peak .
554774472.jpg,Two children play in the water of an above-ground pool . Two children are playing in an outdoor swimming pool . Two children playing in a swimming pool . Two little girls playing in the pool . The children play in the pool .
5547783051.jpg,"One man in a red zipped jacket watching another man in a black jacket jumping in midair while a black Audi car with European license plates and a large building with yellow siding sit in the background . Two males , one wearing a red jacket and the other wearing a brown jacket and jumping in front of a building by a car . A guy , in the street , is demonstrating how high he can jump , to his friend who is watching . Two men in a parking lot of a business one man watching the other man jump . A man in a red jacket watching another man jump ."
5549756426.jpg,"a man with long hair on stage playing an keyboard with a mic in front of him . One man playing the keyboard , while his hair swooshes back and forth . A musician playing a stage lit in red sings into a microphone . A musician playing a keyboard in a concert . A man plays a keyboard on stage ."
5550039813.jpg,"snowboarder doing a trick with his lib tech ski board mountains in the background judges or safety personal in the background Extreme sports skier is twisting and flipping in the air off of one side of a half-pipe . A person performing a trick on a snowboard that says "" Lib Tech "" on the bottom . A snowboarder snowboarding up in the air on a wintry day . A person is upside down , doing a flip on a snowboard ."
555014891.jpg,A man with khaki clothes is sitting next to a large fruit display comprised mainly of watermelons . A vendor sits patiently awaiting customers to buy his watermelons . A man is sitting on a chair in front of a stack of watermelons . A man sitting at a fruit stand surrounded by watermelons . A man sitting by his fruit stand .
5550325552.jpg,"There are two couples doing some sort of dance , the women are in yellow dresses , and the men are in yellow tops and light yellow bottoms with tights . Two couples , two men and two women , dancing on a stage wearing all yellow . Four performers are doing an act of some kind on stage . Four dancers in yellow performing an ethnic dance . Two couples dressed in yellow are dancing ."
5550546246.jpg,A person on a snowboard is completing a trick on a half pipe in the snow white colored mountains . A snowboarder performing a trick high in the air in the mountains . A man in a blue snowsuit does a flip on a huge snowy mountain . A snowboarder doing tricks on the slope of a mountain . A snowboarder getting air on the mountain .
5551968198.jpg,"A man with a ball cap , white shirt , and camouflage standing in a boat cleaning fish with pelicans floating in the water watching . A man in a cap and white shirt is cutting some fish on a boat that is floating on water next to a wooden dock . A fisherman cutting bait aboard his boat , which is moored at the dock , while pelicans swim nearby . A man is cutting food on a watercraft at the dock as six pelicans float nearby in the water . A man in a boat cleaning fish and feeding the ducks ."
5551993461.jpg,An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise . An older metal worker is sanding down a piece of sheet metal in a workshop . A man cutting steel while wearing noise canceling earmuffs . Metal worker grinding and working in his workshop . An older man sawing a piece of metal on the edge .
555378351.jpg,"A man rides down the street past some flowers in pots , while holding a second bike . A dark-haired man in a hat and a plaid shirt is riding and pulling a bike . A man taking his son 's bicycle to a repair shop after it had a puncture . A man on a bike leading another bicycle along a city alley . A man on a bike with an empty one beside him ."
5554366099.jpg,"A cute female gymnast , wearing a black and red leotard , dismounts from the gymnastic bars . A female gymnast at a competition is grimacing mid-leap between the parallel bars . A girl in a black and red leotard performs on the uneven bars for gymnastics . A gymnast is midair with her ponytail standing straight up . A female gymnast is jumping in the air ."
5558170783.jpg,"Two children , bundled up against the cold , building a small snowman . Two kids begin to make a snowman on a sunny winter day . Two children are making something out of snow . Two children in winter clothes make a snowman . Two kids playing in the snow ."
5558592.jpg,Three guys wearing cowboy hats sitting in front of a large crowd . A man with a cowboy hat is talking with an older man . Three men wearing cowboy hats looking in distance . Three men sit contemplating their next bull ride . Three men in cowboy hats at a rodeo .
5558777621.jpg,"A man in a hat and torn pants plays a violin while sitting on a bucket in front of large windows . Young man , in torn pants , sitting on the ledge of a window , playing a violin . Young bearded man in shoddy clothes and a ball cap plays a violin A man sits on a bucket in the concourse playing a violin . a man in torn clothing playing a vi violin ."
5559471351.jpg,"A woman with bright pink hair and a flower apron holds an electric mixer in a red bowl , mixing together her ingredients . A woman with pink hair is mixing ingredients for cooking . A woman with pink hair is in the kitchen preparing food . Pink-haired woman uses an electric beater . A woman mixing together a batter of food ."
5559644896.jpg,"Seven young boys are smiling , sticking out their tongues , and making gestures at the viewer . A group of black children posing for the camera . Children pose for a picture in their village . Silly young boys make faces for the camera . A group of young boys making silly faces ."
5561301943.jpg,A man in a black and white pinstriped apron and a butchers coat is standing behind the counter of a deli . A grocer wearing a black and white apron stands in front of his display case in a market . A bald-headed man wearing a striped apron stands behind a butcher 's counter . A salesman standing behind a counter of meats . A merchant is posing in a butcher 's shop .
5562469374.jpg,Two male swimmers in black trunks jumping off a deck in a marina with boats in the background . Two boys cannon balling into a lake near a red paddle boat . Two people flipping into the clean crisp water . 2 people are jumping off a pier into the water . Two kids jumping into the river .
5562975921.jpg,"A young man sits at a workbench amidst a number of work tools including wire cutters working on what appears to be a large ornate necklace . There is a young man wearing a black shirt making jewelry by hand . A jewelry maker working on a beaded necklace at his workbench . A boy is hard at work , creating multicolored jewelry . A man sitting at his work station making jewelery ."
5563345549.jpg,A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background . An Indian man works on a textile in the background while an Indian women works with dyes in the foreground . An Indian woman is dyeing fabric while a man weaves on a large loom behind her . A woman working on a project has blue dye on her hands . This woman is getting ready to make something .
5563446889.jpg,"A group of people in a band while marching and playing their instruments in the streets entertaining others . There is a marching band , the man closet to the camera is wearing red and is playing the drums . A parade of people wearing red march past a building while playing instruments . A band dressed in red and black plays music while marching down a street . A marching procession of people in red and black playing instruments ."
5565536413.jpg,A man is squatting down while painting his artwork on a large metal garage door . An Asian man wearing a baseball hat painting artwork on a garage door in the city An artist is painting a mural outside on a big corrugated metal wall . Trying very hard not to blend any of the yellow paint into the white . A man paints an artistic image on a metal garage-style door .
5565570899.jpg,"A ribbon dancer wearing a neon pink and green outfit with only one left white sleeve leaps high into the air- throwing her ribbon out before her in a "" c "" shape . A girl gymnast in a bright pink and green costume leaping and twirling a baton with a long pink streamer A gymnast is photographed midair in a pink costume , dancing with a ribbon accompaniment . Girl performing a jump in the air using a silk ribbon . Olympian , female , performing floor routine ."
556568556.jpg,"A boy that is wearing a brown hat and shoes that have red soles is on a swing in a park . A boy with closed eyes , wearing a hat , on a swing . A little kid plays on the swing at the playground . a boy with red soled shoes is playing on a swing . a young girl swings on a swing ."
556601134.jpg,"An elderly woman in front of a fruit stand touching a package of strawberries . An elderly lady searches through some strawberries at a local vegetable stand . A white-haired old lady , wearing a plaid shirt shopping for produce . An elderly lady looking at fresh produce at a outdoor market . The old women is looking at the fresh produce ."
5566135246.jpg,"A young rhythmic gymnastic is watching a yellow hula hoop go by during her routine . A young female gymnast is laying down on a mat while looking at a hula-hoop . A young girl in a costume on the ground , with a hula hoop next to her . A young girl stretching on the ground next to a large yellow hula hoop . Two men heading home up the river shore ."
5566972.jpg,A man moves dirt using a large construction vehicle . A man in a black shirt uses a yellow bulldozer . A man operating a large yellow bulldozer . A yellow bulldozer working to move dirt . A wheel loader picking up some dirt .
5570219.jpg,A film crew in colorful coats get ready to shoot a scene . A camera crew prepares to film with a video camera . A man in a yellow jacket works with a film camera . A woman in a blue jacket is filmed on a camera . A photographer sets up to take pictures .
5570254.jpg,A news crew in rain jackets standing in front of line of police tape outside of a residence . A newscaster in a blue coat gives his report in the rain . A reporter is being taped during a storm . The movie crew makes a film in the rain . They are filming a weather warning .
557101732.jpg,A bearded man in jeans and a black shirt riding a bicycle in the street . Man with white flowing beard in jeans and t-shirt riding a bike . A man with a giant white beard rides a bicycle next to a bus . A white-bearded man rides a bike next to a city bus . The man with a white beard rides a bike near a bus .
5571017359.jpg,In this photo there is a man surfing on a bright blue ocean with a cityscape behind him . The surfer steadies himself as he is vaulted from the crest of the wave A man in a wetsuit surfs waves with the view of a city behind him . A young man is catching some air while ride a wave board . Water surfing on a beautiful day !
5571949283.jpg,A man with a beret and a purple jacket is preparing his fishing pole at a pier with an elderly person in a wheelchair and several other people on the pier as well . A man in a blue jacket is kneeling on a boardwalk next to the ocean so that he can adjust his fishing pole line . An old man kneels upon the dock while he prepares his fishing pole for use . Older man baiting his hook before tossing it out to see what he can catch A man applying bait to his fishing pole .
5572347874.jpg,A man is climbing his way up a rope as part of a Crossfit exercise . A person in a pink shirt and black shorts is climbing a rope . A man trying his hardest to climb up a rope . Person in exercise clothes climbing a rope . A man climbing up a rope .
5572351880.jpg,"A shirtless man holding up a large barbell in a gym , while a man next to him attempts the same . A slender man wearing black athletic shorts is lifting a heavy weight high above his head . A man exerts all his force in a gym with a large amount of weightlifted over his head . a guy lifting weights and other guy helping him a guy is lifting a lot of weights"
5572655622.jpg,"A crossing guard in a white hard hat , tan pants and black boots is directing traffic through the city . A female officer is attempting to direct traffic on a street corner . A traffic cop direction traffic in a high population area . A traffic signaler waves traffic by on a busy street . A policewoman directs traffic ."
5573511334.jpg,Two pilots are in the cockpit of an aircraft navigating over land and water . A pilot wearing headphones sitting in the cockpit with his copilot . A pilot wearing headphones flying above land . Two men in the cockpit of a small aircraft . A pilot and copilot are flying a plane .
5574382134.jpg,A young girl with messy hair is smiling while holding two rocks in her hand . A girl is laughing while holding some rocks in her right hand . A little black girl is holding rocks in her hand . Little girl playing with two rocks . A child who is playing with rocks .
557601144.jpg,A dog runs for a tennis ball in a backyard with a tile courtyard . Gray dog running down pavement toward laundry line in courtyard . A gray dog runs in a backyard terrace . A dog is chasing a ball in a backyard . A white dog running in the backyard .
5576659557.jpg,"There are a man and a woman sitting down with a door and a window behind them . A dark-skinned woman and a man are sorting through green vegetables . Two people sitting near a door , Holding bowls on their laps . An older women is preparing a meal in an African country . A man and a woman shelling peas outside of an old house ."
557721978.jpg,Young girl in red skirt jumping in water on a flooded street . Girl playing in a puddle with her bare feet . Little girl jumping in water puddle A small girl jumps in a puddle . A girl jumping in a puddle .
5579811387.jpg,A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer . A man is tying his tie in front of his Apple branded laptop in a brightly lit room . A man recording himself on his laptop while tying a tie around his collar . A man gets dressed in his home as he looks at his laptop . A man is watching a video about how to tie his tie .
5581356064.jpg,"A young South American child sits alone on a dirt and grass covered knoll along a ravine . A child sitting on the ground , looks like she is deep in thought . Yong Asian boy sitting on a cliff and day dreaming . A child sits staring on a hill side . small child sitting on rock alone ."
558161347.jpg,Two people are standing in front of a table filled with pans that have dessert toppings in them . Two people setting up dishes in a buffet . A teenage boy and girl enjoying fondue . Two people are eating in a room . Volunteers at a soup kitchen .
5582659196.jpg,"Two men wearing uniforms , are trying to hit the same ball with wooden sticks . Two men , one in red and one in blue , playing a sport in a grassy area . Two men , one in blue and one in red , are playing hockey on a field . Two hockey players in red and blue uniforms , going after the puck . Two men playing swinging hockey pucks at a ball in a field ."
5582687203.jpg,"A person dressed up like a panda has surprised a man wearing a zebra print garment with classes and a red hoodie , carrying a white sack . A lady in a zebra-striped coat is interacting with someone dressed in a panda costume . A man in a zebra-print muumuu is swinging a pillow at a person in a panda costume . A black man in a zebra print unitard smiles at a person in a panda costume . A man is goofing around with a big panda bear ."
5583005407.jpg,A group of people playing cricket outside among ornate stonework pavilions . A young man looks to be playing a game of cricket with friends . A group of young boys are playing baseball in a foreign country Indian men play badminton in a plaza next to beautiful ruins . A young Indian boy plays cricket with some friends .
5583280537.jpg,Three bikers in blue helmets look at an upside down bicycle on a sidewalk beside a road . Three bicyclists are looking at a bicycle turned upside down with one wheel off . Three cyclists are stopped along side the road to replace a tire on a bicycle . Three men are working with their bikes in the shoulder of a road . Bike riders fixing a broken down bicycle .
5583327265.jpg,The checkout section at Target packed with last minute holiday shoppers trying to squeeze in a couple more gifts before Christmas . Customers and workers at the checkout of a store with red counters and shopping carts . A busy scene of shoppers checking out at Target . People are checking out at target . People checking out at Target .
558338473.jpg,"Two men in all black practice a fighting sport with sticks while a man in a blue shirt looks on . Two men wearing black clothes practicing karate moves , and another man looking at them . Two men in black pants and black shirts practice martial arts on a green gym floor . Two men who are wearing black shirts and pants are holding wooden sticks . Two men dressed in black practicing martial arts on a gym floor ."
5583674969.jpg,A man in a suit is playing a musical instrument on stage with lighted background . A middle-aged man plays a trumpet illuminated by purple lighting . A man in a beige suit is playing a trumpet into a microphone . An elderly white man is playing a trumpet into a microphone . A trombonist plays music into a microphone .
5583837367.jpg,"In a wooded setting , two women are holding their arms in the air to form a bridge and one woman is going under their arms , while two children stand nearby . Two ladies , one dressed in purple and one in blue , are playing London Bridges outside with a group of children . A girl crouches and moves between two women while outside on a sunny day . Three women participate in a dance at a campsite . a young girl and two friends are playing ."
5584269779.jpg,"A young woman is wearing a red shirt , black riding helmet , black pants , and black shoes , while riding in a saddle on a white horse . A woman in a red shirt is riding an all white horse that is galloping along the trees . A woman is riding her horse over dirt ground with tall trees in the background . A woman in a red shirt and black pants riding a white horse on brown grass . A person in a red shirt and black pants is riding a white horse ."
5584378669.jpg,"The lights and confetti signaled the beginning of the event and the crowd threw up their hands in excitement and anticipation . A live music concert is dropping confetti from the ceiling while the crowd cheers on , ecstatically . This was a big New years event the people were sing and dancing all night . A crowd cheers and celebrates in theater with confetti falling everywhere . A crowd goes wild at a concert while confetti rains down ."
5585791618.jpg,A young lady in gym attire is trying to reach the top of a wall that is covered in graffiti . a girl wearing a sport top and black pants jumping up the face of a graffiti covered wall . A dark hair female jumping and reaching for the top of a wall with graffiti . A female jumping in front of a graffiti wall . A athletic girl jumps onto a large wall .
5585975540.jpg,"Balancing on one leg , and with the other contorted behind his back , a man twirls a Frisbee on his middle finger . A person in athletic clothing stretching and balancing a Frisbee on one finger . A young man is stretching his leg , while balancing a disc on his finger . Young athlete balances a discus on one finger while standing on one leg . A person in a red shirt with doing tricks with a Frisbee ."
5586190109.jpg,"Surrounded by 5 other people in a room , a woman with raised hands smiles as a balanced tapered Jenga tower sits on the table in front of her . A laughing woman prepares to carefully remove a Jenga block from its teetering tower . A lady has stacked Jenga blocks tower that is hardly standing up . A college group of students playing a game of Jenga . A group of students playing Jenga in a classroom ."
558620122.jpg,"Two young girls sitting on the corner of a street with a white car passing in the background . Two Asian women sitting on a street corner , while a white car passes by . Two young ladies sit at the corner of a building . Two woman sitting in a doorway on a city street . Two young women sitting on a doorstep ."
558665373.jpg,A woman wearing jeans and a red shirt is jumping off of a stump in the woods . A girl wearing a maroon shirt leaps into the air while in the woods . A large girl wearing blue jeans jumping over a tree stump . A woman wearing a red shirt and blue jeans in mid jump . A girl jumping in the woods .
5586889028.jpg,A man in a white cap and tan bush shirt harvests something in a swampy area . A man working in the fields as he moves his hands around the tall grass . A man stands in a green garden with large flowers around him . A black man in a white uniform walking through tall grass . A man in a field of greenery working .
5587744215.jpg,A woman wearing a purple with black polka-dot hoodie is resting on a bench in the sunlight . A woman dressed in a purple sweater is leaning back on a park bench . A woman wearing a purple shirt is sitting on a bank day dreaming . A young lady takes time to think on a public bench . A woman is sleeping on a park bench .
5587932348.jpg,"A young man at a festival in black boots , brown skirt , vest and hate is performing street art . Street performer with bowler hat and high boots performs outside . A woman dressed in cosplay outside showing off for the camera . A female juggler wearing a hat performs in the street . A woman in costume performs with poi for onlookers ."
5588403950.jpg,"A man wearing gray pants and snowshoes taking a break from trudging through the snow on a bright day . A lady adventurer with snowshoes is taking a break in a snow covered area and checking her phone . A skier wearing purple is taking a break and is looking at a piece of paper . A woman in snowshoes looks at a piece of paper . A white person sits in the snow , reading ."
5589601689.jpg,A right-handed person makes corrections and adjustments to a music score . Closeup of a hand holding a pencil above a page of sheet music . Someone making pencil edits to the sheet music of Violoncelli A hand holds a pencil over a page of sheet music . violinist writing down music with a pencil
5589693661.jpg,A young adult woman is standing next to a display in a candy store . A woman in a white shirt is looking through objects at a store . Girl working at a candy store stocks the merchandise . A woman stocking shelves at a candy store . A woman in a candy store browsing candy .
5590283636.jpg,A woman holding a lid on a trashcan with a cleaning cart on the right . The custodian in green scrubs empties a trashcan at a shopping mall . A woman is looking into a trashcan outside of the Mango Mang . The woman is checking the trash at the store . A cleaning women looking into a mall trashcan
55903788.jpg,"A woman in a dark green tank top holds a long strand of another woman 's red-colored hair while running a hairbrush through it . A woman wearing a blue top , brushes the hair of another woman , wearing a green top . A woman sits as another woman brushes out her hair . A woman combing another woman 's hair . A lady is fixing another lady 's hair ."
559065775.jpg,"An elderly woman is walking on a street filled with graffiti while dressed with a young , hip attire . An elderly man in an orange shirt and green shorts walks past a building decorated with graffiti . A man with an orange t-shirt , green shorts and a beanie crossing the street . A man dressed in hipster clothing walks by a wall covered in graffiti . A man with a bright orange shirt and crazy shades crosses the street ."
559102835.jpg,Two boys are playing with a soccer ball on a sports field . Two boys run after a soccer ball on a field . Two little boys playing soccer on a field . Two children play soccer on green grass . Two boys and a ball
5591545538.jpg,Fisherman on boat grabbing a net filled with what appears to be clams . An older fisherman is on a boat staring at a netted bag of clams . A fisherman lifts a large green netted bag of clams . Man on a fishing boat holding a bag of clams . A fisherman holds a net full of clams .
5592562548.jpg,"A concert during Lollapalooza a music festival , where hundreds of fans have their hands in the air and orange and yellow pieces of paper are flying around everywhere . This is a concert with a crowd of people with their hands in the air while colorful pieces of large confetti fall to the ground . A crowd of people at a concert dance while yellow and orange confetti float towards the ground . Confetti is in the air among a huge crowd of people at some kind of celebration . A crowd dances as orange and yellow graffiti rain down on them ."
5593628279.jpg,"A youth with musical tattoos and a black shirt stands open mouthed holding a microphone wrapped with bright green tape next to outstretched hands . Exciting young musician performs for an enthusiastic crowd . A singer is hot and sweaty from performing in a concert . A singer , with musical tattoos , sings for a crowd . A vocalist performs in front of onlooking fans ."
5593634551.jpg,"three police officers on one black horse , and two brown horses . Three policemen sitting on top of their horses . Three men sitting on horses in police uniforms . Police looking at each other on horses . Three policemen are on horses ."
559404730.jpg,A man holding a small baby while looking at products on a shelf . Asian man holding a child and looking at merchandise . A man holding a child is looking at toys in a store . A man is holding a baby in a store . A man with his son in a gift shop .
5594417687.jpg,A soccer player standing on the soccer field has his eyes trained on the soccer ball . A soccer player in a red uniform is kicking a soccer ball on the field . A man wearing a red shirt and white shorts is playing soccer . A football player kicking a football . A soccer player kicks a ball .
5595611219.jpg,"We see the side-view of a hispanic lady sitting down at a table and sewing . A woman in a black shirt , with a scarf around her neck , is sewing . A person working with yarn in the back of a shop . A woman is sewing clothing in some kind of shop . A red-haired woman working at a sewing machine ."
5595612913.jpg,"A local policeman standing in front of the counter with complete equipments belted to his waist . A local police officer in uniform is ordering a pastry and coffee for his morning breakfast . A police officer , with many items around his waist , is ordering something at a cafe . A police officer is ordering coffee at a shop and has many gadgets strapped to his belt A law enforcement officer looking at food in a cafe ."
5597473807.jpg,"A man with black and white face paint , wears a red hat as he sings into a microphone . A colorfully painted and dressed man performs for the audience . A singer is wearing a clown costume and makeup . Man wearing makeup singing into a mic . a man singing with makeup on"
5597767097.jpg,A woman standing atop a shopping cart to gain a good vantage point of the rest of the supermarket . A young woman in a teal shirt and capri jeans rides shopping cart in grocery store . A woman in a turquoise shirt grocery shopping and riding the cart . A woman doing her grocery shopping and enjoying it . A woman pushing a shopping cart at a grocery store .
5597911580.jpg,An official in sunglasses sits behind the wheel in a white marked car that has yellow and blue stripes and a crest on its door . A man wearing sunglasses is sitting in a white vehicle with a crest on the door . A policeman is sitting inside of his car looking forward . A man sits in a government vehicle on the street . A man is sitting in his car .
559852881.jpg,"A little boy smiles at the camera as he stands next to two other people in a crowded , Indian market . A young Pakistani boy with a green shirt smiled big for the camera while visiting the marketplace . A boy smiles surrounded by several other people smiles at the camera . A young boy in a green shirt smiles and is standing by three men . boys in a marketplace in india ."
559910846.jpg,"A few Asian people are in a house together in front of a cabinet filled with glasses . A man with glass and a woman wearing a pink shirt sit beside each other . An Asian man and woman are sitting down , smiling . A man is clapping in a room filled with people . A man and a woman sitting at a table ."
559944506.jpg,A priest stands in a pulpit giving a ceremony motioning with his hands in front of stained glass windows in the church . A religious man giving a sermon at a beautifully carved pulpit with stained glass murals behind him A priest speaks from an ornate pulpit with stained glass pictures in the background . A man is speaking at a podium in a church . A priest delivering mass in a church .
56012054.jpg,A woman with black hair looking back at the camera while she is using a white canister . A woman with her hand in a large pot at an outside water well pump . A woman wearing a brown shirt is collecting water in a large tub A woman gets water from a well in a nicely vegetated area . A dark-haired women scrubbing a bucket .
56012468.jpg,"Three females , one in pink and blue , another in a multicolored skirt with blue belt , and a final in white with a red umbrella are walking . Two women and a young girl , all wearing sandals and bright clothing , walk along the side of a street . A woman with a red umbrella , a woman with a yellow necklace and a female child cross a bridge . two adult women , one wearing an umbrella , and a little girl walking on a bridge . The women are walking with a girl next to the street ."
56012911.jpg,"The background is filled with the exotic roofs and textures built in the "" pagoda "" style of many nations near India as pedestrians pass and a woman in a red dress holding a small child stops to look at the hundreds of pigeons gathered about . Several people including a woman in a red dress holding a child are in a street near dozens of pigeons . An Indian woman holds a child while looking at a large group of birds on the ground . A woman holding a baby stare at a crowd of pigeons . A woman and baby are staring at a flock of pigeons"
56013036.jpg,A young boy with dark hair and skin leaning out of a window of a white bus with green and orange stripes . A little boy in a blue shirt is sticking his head out the window of a bus . A small child hangs out the window of a bus . A little boy is leaning out of a bus window . A boy is inside of a vehicle .
5602731697.jpg,A group of 6 men are attempting to pick up or move a heavy missile looking object that is supported by a chicken foot . Four men in purple shirts and two in dark gray moving a sculpture . A group of men place a chicken foot statue in its setting . some men are trying to place a statue down on the ground A group of men are carrying playground equipment .
5602737557.jpg,"3 people ( 2 male 1 female ) are replacing the wood chips at a playground , using wheelbarrows . 3 people are working in a park doing various tasks using wheelbarrows and a rake . People working together fill wheelbarrows at a playground . People pushing wagons do yard work on a children 's park . This is two men building a playground ."
